"DepartmentID","LocationID","Headcount","SnapshotDate","DepartmentName","LocationName","Region"
9,11,78,2024-12-01,"Operations","Remote-Central","Central"
9,12,81,2024-12-01,"Operations","Remote-West","West"
10,1,91,2024-12-01,"Customer Support","Las Vegas","West"
10,2,64,2024-12-01,"Customer Support","Phoenix","West"
10,3,94,2024-12-01,"Customer Support","Austin","South"
10,4,63,2024-12-01,"Customer Support","Chicago","Midwest"
10,5,59,2024-12-01,"Customer Support","Atlanta","South"
10,6,55,2024-12-01,"Customer Support","Seattle","West"
10,7,61,2024-12-01,"Customer Support","Denver","West"
10,8,53,2024-12-01,"Customer Support","Nashville","South"
10,9,64,2024-12-01,"Customer Support","Miami","South"
10,10,74,2024-12-01,"Customer Support","Remote-East","East"
10,11,52,2024-12-01,"Customer Support","Remote-Central","Central"
10,12,63,2024-12-01,"Customer Support","Remote-West","West"
11,1,9,2024-12-01,"Legal","Las Vegas","West"
11,2,6,2024-12-01,"Legal","Phoenix","West"
11,3,10,2024-12-01,"Legal","Austin","South"
11,4,9,2024-12-01,"Legal","Chicago","Midwest"
11,5,7,2024-12-01,"Legal","Atlanta","South"
11,6,12,2024-12-01,"Legal","Seattle","West"
11,7,15,2024-12-01,"Legal","Denver","West"
11,8,4,2024-12-01,"Legal","Nashville","South"
11,9,11,2024-12-01,"Legal","Miami","South"
11,10,6,2024-12-01,"Legal","Remote-East","East"
11,11,13,2024-12-01,"Legal","Remote-Central","Central"
11,12,4,2024-12-01,"Legal","Remote-West","West"
1,1,4,2025-01-01,"Executive","Las Vegas","West"
1,2,3,2025-01-01,"Executive","Phoenix","West"
1,3,12,2025-01-01,"Executive","Austin","South"
1,4,7,2025-01-01,"Executive","Chicago","Midwest"
1,5,5,2025-01-01,"Executive","Atlanta","South"
1,6,5,2025-01-01,"Executive","Seattle","West"
1,7,4,2025-01-01,"Executive","Denver","West"
1,8,5,2025-01-01,"Executive","Nashville","South"
1,9,5,2025-01-01,"Executive","Miami","South"
1,10,11,2025-01-01,"Executive","Remote-East","East"
1,11,5,2025-01-01,"Executive","Remote-Central","Central"
1,12,8,2025-01-01,"Executive","Remote-West","West"
2,1,246,2025-01-01,"Engineering","Las Vegas","West"
2,2,197,2025-01-01,"Engineering","Phoenix","West"
2,3,276,2025-01-01,"Engineering","Austin","South"
2,4,181,2025-01-01,"Engineering","Chicago","Midwest"
2,5,186,2025-01-01,"Engineering","Atlanta","South"
2,6,186,2025-01-01,"Engineering","Seattle","West"
2,7,169,2025-01-01,"Engineering","Denver","West"
2,8,152,2025-01-01,"Engineering","Nashville","South"
2,9,175,2025-01-01,"Engineering","Miami","South"
2,10,176,2025-01-01,"Engineering","Remote-East","East"
2,11,212,2025-01-01,"Engineering","Remote-Central","Central"
2,12,165,2025-01-01,"Engineering","Remote-West","West"
3,1,77,2025-01-01,"Product","Las Vegas","West"
3,2,53,2025-01-01,"Product","Phoenix","West"
3,3,74,2025-01-01,"Product","Austin","South"
3,4,44,2025-01-01,"Product","Chicago","Midwest"
3,5,47,2025-01-01,"Product","Atlanta","South"
3,6,63,2025-01-01,"Product","Seattle","West"
3,7,48,2025-01-01,"Product","Denver","West"
3,8,57,2025-01-01,"Product","Nashville","South"
3,9,51,2025-01-01,"Product","Miami","South"
3,10,56,2025-01-01,"Product","Remote-East","East"
3,11,44,2025-01-01,"Product","Remote-Central","Central"
3,12,48,2025-01-01,"Product","Remote-West","West"
4,1,66,2025-01-01,"IT","Las Vegas","West"
4,2,54,2025-01-01,"IT","Phoenix","West"
4,3,88,2025-01-01,"IT","Austin","South"
4,4,58,2025-01-01,"IT","Chicago","Midwest"
4,5,57,2025-01-01,"IT","Atlanta","South"
4,6,69,2025-01-01,"IT","Seattle","West"
4,7,44,2025-01-01,"IT","Denver","West"
4,8,49,2025-01-01,"IT","Nashville","South"
4,9,56,2025-01-01,"IT","Miami","South"
4,10,60,2025-01-01,"IT","Remote-East","East"
4,11,54,2025-01-01,"IT","Remote-Central","Central"
4,12,53,2025-01-01,"IT","Remote-West","West"
5,1,39,2025-01-01,"Finance","Las Vegas","West"
5,2,37,2025-01-01,"Finance","Phoenix","West"
5,3,66,2025-01-01,"Finance","Austin","South"
5,4,46,2025-01-01,"Finance","Chicago","Midwest"
5,5,46,2025-01-01,"Finance","Atlanta","South"
5,6,53,2025-01-01,"Finance","Seattle","West"
5,7,45,2025-01-01,"Finance","Denver","West"
5,8,32,2025-01-01,"Finance","Nashville","South"
5,9,50,2025-01-01,"Finance","Miami","South"
5,10,43,2025-01-01,"Finance","Remote-East","East"
5,11,53,2025-01-01,"Finance","Remote-Central","Central"
5,12,51,2025-01-01,"Finance","Remote-West","West"
6,1,51,2025-01-01,"HR","Las Vegas","West"
6,2,50,2025-01-01,"HR","Phoenix","West"
6,3,66,2025-01-01,"HR","Austin","South"
6,4,57,2025-01-01,"HR","Chicago","Midwest"
6,5,41,2025-01-01,"HR","Atlanta","South"
6,6,51,2025-01-01,"HR","Seattle","West"
6,7,45,2025-01-01,"HR","Denver","West"
6,8,48,2025-01-01,"HR","Nashville","South"
6,9,44,2025-01-01,"HR","Miami","South"
6,10,42,2025-01-01,"HR","Remote-East","East"
6,11,41,2025-01-01,"HR","Remote-Central","Central"
6,12,48,2025-01-01,"HR","Remote-West","West"
7,1,65,2025-01-01,"Marketing","Las Vegas","West"
7,2,48,2025-01-01,"Marketing","Phoenix","West"
7,3,72,2025-01-01,"Marketing","Austin","South"
7,4,47,2025-01-01,"Marketing","Chicago","Midwest"
7,5,40,2025-01-01,"Marketing","Atlanta","South"
7,6,60,2025-01-01,"Marketing","Seattle","West"
7,7,55,2025-01-01,"Marketing","Denver","West"
7,8,46,2025-01-01,"Marketing","Nashville","South"
7,9,65,2025-01-01,"Marketing","Miami","South"
7,10,60,2025-01-01,"Marketing","Remote-East","East"
7,11,53,2025-01-01,"Marketing","Remote-Central","Central"
7,12,54,2025-01-01,"Marketing","Remote-West","West"
8,1,119,2025-01-01,"Sales","Las Vegas","West"
8,2,97,2025-01-01,"Sales","Phoenix","West"
8,3,149,2025-01-01,"Sales","Austin","South"
8,4,101,2025-01-01,"Sales","Chicago","Midwest"
8,5,99,2025-01-01,"Sales","Atlanta","South"
8,6,102,2025-01-01,"Sales","Seattle","West"
8,7,86,2025-01-01,"Sales","Denver","West"
8,8,76,2025-01-01,"Sales","Nashville","South"
8,9,91,2025-01-01,"Sales","Miami","South"
8,10,85,2025-01-01,"Sales","Remote-East","East"
8,11,95,2025-01-01,"Sales","Remote-Central","Central"
8,12,99,2025-01-01,"Sales","Remote-West","West"
9,1,96,2025-01-01,"Operations","Las Vegas","West"
9,2,89,2025-01-01,"Operations","Phoenix","West"
9,3,102,2025-01-01,"Operations","Austin","South"
9,4,93,2025-01-01,"Operations","Chicago","Midwest"
9,5,69,2025-01-01,"Operations","Atlanta","South"
9,6,80,2025-01-01,"Operations","Seattle","West"
9,7,71,2025-01-01,"Operations","Denver","West"
9,8,66,2025-01-01,"Operations","Nashville","South"
9,9,78,2025-01-01,"Operations","Miami","South"
9,10,101,2025-01-01,"Operations","Remote-East","East"
9,11,80,2025-01-01,"Operations","Remote-Central","Central"
9,12,82,2025-01-01,"Operations","Remote-West","West"
10,1,91,2025-01-01,"Customer Support","Las Vegas","West"
10,2,64,2025-01-01,"Customer Support","Phoenix","West"
10,3,95,2025-01-01,"Customer Support","Austin","South"
10,4,64,2025-01-01,"Customer Support","Chicago","Midwest"
10,5,59,2025-01-01,"Customer Support","Atlanta","South"
10,6,55,2025-01-01,"Customer Support","Seattle","West"
10,7,61,2025-01-01,"Customer Support","Denver","West"
10,8,53,2025-01-01,"Customer Support","Nashville","South"
10,9,64,2025-01-01,"Customer Support","Miami","South"
10,10,76,2025-01-01,"Customer Support","Remote-East","East"
10,11,53,2025-01-01,"Customer Support","Remote-Central","Central"
10,12,63,2025-01-01,"Customer Support","Remote-West","West"
11,1,9,2025-01-01,"Legal","Las Vegas","West"
11,2,6,2025-01-01,"Legal","Phoenix","West"
11,3,10,2025-01-01,"Legal","Austin","South"
11,4,9,2025-01-01,"Legal","Chicago","Midwest"
11,5,7,2025-01-01,"Legal","Atlanta","South"
11,6,12,2025-01-01,"Legal","Seattle","West"
11,7,15,2025-01-01,"Legal","Denver","West"
11,8,4,2025-01-01,"Legal","Nashville","South"
11,9,11,2025-01-01,"Legal","Miami","South"
11,10,6,2025-01-01,"Legal","Remote-East","East"
11,11,13,2025-01-01,"Legal","Remote-Central","Central"
11,12,4,2025-01-01,"Legal","Remote-West","West"
1,1,4,2025-02-01,"Executive","Las Vegas","West"
1,2,3,2025-02-01,"Executive","Phoenix","West"
1,3,12,2025-02-01,"Executive","Austin","South"
1,4,7,2025-02-01,"Executive","Chicago","Midwest"
1,5,5,2025-02-01,"Executive","Atlanta","South"
1,6,5,2025-02-01,"Executive","Seattle","West"
1,7,4,2025-02-01,"Executive","Denver","West"
1,8,5,2025-02-01,"Executive","Nashville","South"
1,9,5,2025-02-01,"Executive","Miami","South"
1,10,11,2025-02-01,"Executive","Remote-East","East"
1,11,5,2025-02-01,"Executive","Remote-Central","Central"
1,12,8,2025-02-01,"Executive","Remote-West","West"
2,1,245,2025-02-01,"Engineering","Las Vegas","West"
2,2,198,2025-02-01,"Engineering","Phoenix","West"
2,3,276,2025-02-01,"Engineering","Austin","South"
2,4,182,2025-02-01,"Engineering","Chicago","Midwest"
2,5,188,2025-02-01,"Engineering","Atlanta","South"
2,6,187,2025-02-01,"Engineering","Seattle","West"
2,7,170,2025-02-01,"Engineering","Denver","West"
2,8,154,2025-02-01,"Engineering","Nashville","South"
2,9,175,2025-02-01,"Engineering","Miami","South"
2,10,176,2025-02-01,"Engineering","Remote-East","East"
2,11,213,2025-02-01,"Engineering","Remote-Central","Central"
2,12,166,2025-02-01,"Engineering","Remote-West","West"
3,1,77,2025-02-01,"Product","Las Vegas","West"
3,2,53,2025-02-01,"Product","Phoenix","West"
3,3,75,2025-02-01,"Product","Austin","South"
3,4,45,2025-02-01,"Product","Chicago","Midwest"
3,5,47,2025-02-01,"Product","Atlanta","South"
3,6,63,2025-02-01,"Product","Seattle","West"
3,7,49,2025-02-01,"Product","Denver","West"
3,8,57,2025-02-01,"Product","Nashville","South"
3,9,52,2025-02-01,"Product","Miami","South"
3,10,57,2025-02-01,"Product","Remote-East","East"
3,11,45,2025-02-01,"Product","Remote-Central","Central"
3,12,49,2025-02-01,"Product","Remote-West","West"
4,1,66,2025-02-01,"IT","Las Vegas","West"
4,2,55,2025-02-01,"IT","Phoenix","West"
4,3,89,2025-02-01,"IT","Austin","South"
4,4,58,2025-02-01,"IT","Chicago","Midwest"
4,5,55,2025-02-01,"IT","Atlanta","South"
4,6,70,2025-02-01,"IT","Seattle","West"
4,7,44,2025-02-01,"IT","Denver","West"
4,8,49,2025-02-01,"IT","Nashville","South"
4,9,55,2025-02-01,"IT","Miami","South"
4,10,60,2025-02-01,"IT","Remote-East","East"
4,11,54,2025-02-01,"IT","Remote-Central","Central"
4,12,53,2025-02-01,"IT","Remote-West","West"
5,1,38,2025-02-01,"Finance","Las Vegas","West"
5,2,37,2025-02-01,"Finance","Phoenix","West"
5,3,66,2025-02-01,"Finance","Austin","South"
5,4,46,2025-02-01,"Finance","Chicago","Midwest"
5,5,45,2025-02-01,"Finance","Atlanta","South"
5,6,53,2025-02-01,"Finance","Seattle","West"
5,7,45,2025-02-01,"Finance","Denver","West"
5,8,32,2025-02-01,"Finance","Nashville","South"
5,9,50,2025-02-01,"Finance","Miami","South"
5,10,43,2025-02-01,"Finance","Remote-East","East"
5,11,54,2025-02-01,"Finance","Remote-Central","Central"
5,12,51,2025-02-01,"Finance","Remote-West","West"
6,1,51,2025-02-01,"HR","Las Vegas","West"
6,2,50,2025-02-01,"HR","Phoenix","West"
6,3,65,2025-02-01,"HR","Austin","South"
6,4,57,2025-02-01,"HR","Chicago","Midwest"
6,5,41,2025-02-01,"HR","Atlanta","South"
6,6,51,2025-02-01,"HR","Seattle","West"
6,7,44,2025-02-01,"HR","Denver","West"
6,8,49,2025-02-01,"HR","Nashville","South"
6,9,44,2025-02-01,"HR","Miami","South"
6,10,42,2025-02-01,"HR","Remote-East","East"
6,11,41,2025-02-01,"HR","Remote-Central","Central"
6,12,51,2025-02-01,"HR","Remote-West","West"
7,1,65,2025-02-01,"Marketing","Las Vegas","West"
7,2,47,2025-02-01,"Marketing","Phoenix","West"
7,3,72,2025-02-01,"Marketing","Austin","South"
7,4,47,2025-02-01,"Marketing","Chicago","Midwest"
7,5,40,2025-02-01,"Marketing","Atlanta","South"
7,6,60,2025-02-01,"Marketing","Seattle","West"
7,7,55,2025-02-01,"Marketing","Denver","West"
7,8,44,2025-02-01,"Marketing","Nashville","South"
7,9,65,2025-02-01,"Marketing","Miami","South"
7,10,60,2025-02-01,"Marketing","Remote-East","East"
7,11,52,2025-02-01,"Marketing","Remote-Central","Central"
7,12,54,2025-02-01,"Marketing","Remote-West","West"
8,1,121,2025-02-01,"Sales","Las Vegas","West"
8,2,97,2025-02-01,"Sales","Phoenix","West"
8,3,148,2025-02-01,"Sales","Austin","South"
8,4,101,2025-02-01,"Sales","Chicago","Midwest"
8,5,100,2025-02-01,"Sales","Atlanta","South"
8,6,102,2025-02-01,"Sales","Seattle","West"
8,7,87,2025-02-01,"Sales","Denver","West"
8,8,76,2025-02-01,"Sales","Nashville","South"
8,9,92,2025-02-01,"Sales","Miami","South"
8,10,85,2025-02-01,"Sales","Remote-East","East"
8,11,96,2025-02-01,"Sales","Remote-Central","Central"
8,12,99,2025-02-01,"Sales","Remote-West","West"
9,1,97,2025-02-01,"Operations","Las Vegas","West"
9,2,92,2025-02-01,"Operations","Phoenix","West"
9,3,102,2025-02-01,"Operations","Austin","South"
9,4,93,2025-02-01,"Operations","Chicago","Midwest"
9,5,70,2025-02-01,"Operations","Atlanta","South"
9,6,80,2025-02-01,"Operations","Seattle","West"
9,7,70,2025-02-01,"Operations","Denver","West"
9,8,67,2025-02-01,"Operations","Nashville","South"
9,9,80,2025-02-01,"Operations","Miami","South"
9,10,103,2025-02-01,"Operations","Remote-East","East"
9,11,80,2025-02-01,"Operations","Remote-Central","Central"
9,12,85,2025-02-01,"Operations","Remote-West","West"
10,1,91,2025-02-01,"Customer Support","Las Vegas","West"
10,2,64,2025-02-01,"Customer Support","Phoenix","West"
10,3,95,2025-02-01,"Customer Support","Austin","South"
10,4,64,2025-02-01,"Customer Support","Chicago","Midwest"
10,5,60,2025-02-01,"Customer Support","Atlanta","South"
10,6,55,2025-02-01,"Customer Support","Seattle","West"
10,7,60,2025-02-01,"Customer Support","Denver","West"
10,8,52,2025-02-01,"Customer Support","Nashville","South"
10,9,64,2025-02-01,"Customer Support","Miami","South"
10,10,76,2025-02-01,"Customer Support","Remote-East","East"
10,11,53,2025-02-01,"Customer Support","Remote-Central","Central"
10,12,63,2025-02-01,"Customer Support","Remote-West","West"
11,1,9,2025-02-01,"Legal","Las Vegas","West"
11,2,6,2025-02-01,"Legal","Phoenix","West"
11,3,10,2025-02-01,"Legal","Austin","South"
11,4,9,2025-02-01,"Legal","Chicago","Midwest"
11,5,7,2025-02-01,"Legal","Atlanta","South"
11,6,12,2025-02-01,"Legal","Seattle","West"
11,7,15,2025-02-01,"Legal","Denver","West"
11,8,4,2025-02-01,"Legal","Nashville","South"
11,9,11,2025-02-01,"Legal","Miami","South"
11,10,6,2025-02-01,"Legal","Remote-East","East"
11,11,13,2025-02-01,"Legal","Remote-Central","Central"
11,12,4,2025-02-01,"Legal","Remote-West","West"
1,1,4,2025-03-01,"Executive","Las Vegas","West"
1,2,3,2025-03-01,"Executive","Phoenix","West"
1,3,12,2025-03-01,"Executive","Austin","South"
1,4,7,2025-03-01,"Executive","Chicago","Midwest"
1,5,5,2025-03-01,"Executive","Atlanta","South"
1,6,5,2025-03-01,"Executive","Seattle","West"
1,7,4,2025-03-01,"Executive","Denver","West"
1,8,5,2025-03-01,"Executive","Nashville","South"
1,9,5,2025-03-01,"Executive","Miami","South"
1,10,11,2025-03-01,"Executive","Remote-East","East"
1,11,5,2025-03-01,"Executive","Remote-Central","Central"
1,12,8,2025-03-01,"Executive","Remote-West","West"
2,1,246,2025-03-01,"Engineering","Las Vegas","West"
2,2,201,2025-03-01,"Engineering","Phoenix","West"
2,3,280,2025-03-01,"Engineering","Austin","South"
2,4,182,2025-03-01,"Engineering","Chicago","Midwest"
2,5,188,2025-03-01,"Engineering","Atlanta","South"
2,6,186,2025-03-01,"Engineering","Seattle","West"
2,7,171,2025-03-01,"Engineering","Denver","West"
2,8,156,2025-03-01,"Engineering","Nashville","South"
2,9,176,2025-03-01,"Engineering","Miami","South"
2,10,175,2025-03-01,"Engineering","Remote-East","East"
2,11,213,2025-03-01,"Engineering","Remote-Central","Central"
2,12,168,2025-03-01,"Engineering","Remote-West","West"
3,1,77,2025-03-01,"Product","Las Vegas","West"
3,2,53,2025-03-01,"Product","Phoenix","West"
3,3,75,2025-03-01,"Product","Austin","South"
3,4,45,2025-03-01,"Product","Chicago","Midwest"
3,5,47,2025-03-01,"Product","Atlanta","South"
3,6,63,2025-03-01,"Product","Seattle","West"
3,7,49,2025-03-01,"Product","Denver","West"
3,8,57,2025-03-01,"Product","Nashville","South"
3,9,53,2025-03-01,"Product","Miami","South"
3,10,56,2025-03-01,"Product","Remote-East","East"
3,11,45,2025-03-01,"Product","Remote-Central","Central"
3,12,49,2025-03-01,"Product","Remote-West","West"
4,1,66,2025-03-01,"IT","Las Vegas","West"
4,2,55,2025-03-01,"IT","Phoenix","West"
4,3,88,2025-03-01,"IT","Austin","South"
4,4,58,2025-03-01,"IT","Chicago","Midwest"
4,5,54,2025-03-01,"IT","Atlanta","South"
4,6,70,2025-03-01,"IT","Seattle","West"
4,7,44,2025-03-01,"IT","Denver","West"
4,8,50,2025-03-01,"IT","Nashville","South"
4,9,55,2025-03-01,"IT","Miami","South"
4,10,60,2025-03-01,"IT","Remote-East","East"
4,11,54,2025-03-01,"IT","Remote-Central","Central"
4,12,54,2025-03-01,"IT","Remote-West","West"
5,1,39,2025-03-01,"Finance","Las Vegas","West"
5,2,37,2025-03-01,"Finance","Phoenix","West"
5,3,66,2025-03-01,"Finance","Austin","South"
5,4,46,2025-03-01,"Finance","Chicago","Midwest"
5,5,46,2025-03-01,"Finance","Atlanta","South"
5,6,53,2025-03-01,"Finance","Seattle","West"
5,7,46,2025-03-01,"Finance","Denver","West"
5,8,34,2025-03-01,"Finance","Nashville","South"
5,9,50,2025-03-01,"Finance","Miami","South"
5,10,43,2025-03-01,"Finance","Remote-East","East"
5,11,54,2025-03-01,"Finance","Remote-Central","Central"
5,12,51,2025-03-01,"Finance","Remote-West","West"
6,1,51,2025-03-01,"HR","Las Vegas","West"
6,2,50,2025-03-01,"HR","Phoenix","West"
6,3,67,2025-03-01,"HR","Austin","South"
6,4,57,2025-03-01,"HR","Chicago","Midwest"
6,5,41,2025-03-01,"HR","Atlanta","South"
6,6,52,2025-03-01,"HR","Seattle","West"
6,7,44,2025-03-01,"HR","Denver","West"
6,8,50,2025-03-01,"HR","Nashville","South"
6,9,44,2025-03-01,"HR","Miami","South"
6,10,42,2025-03-01,"HR","Remote-East","East"
6,11,43,2025-03-01,"HR","Remote-Central","Central"
6,12,50,2025-03-01,"HR","Remote-West","West"
7,1,65,2025-03-01,"Marketing","Las Vegas","West"
7,2,48,2025-03-01,"Marketing","Phoenix","West"
7,3,72,2025-03-01,"Marketing","Austin","South"
7,4,47,2025-03-01,"Marketing","Chicago","Midwest"
7,5,39,2025-03-01,"Marketing","Atlanta","South"
7,6,60,2025-03-01,"Marketing","Seattle","West"
7,7,55,2025-03-01,"Marketing","Denver","West"
7,8,43,2025-03-01,"Marketing","Nashville","South"
7,9,65,2025-03-01,"Marketing","Miami","South"
7,10,60,2025-03-01,"Marketing","Remote-East","East"
7,11,52,2025-03-01,"Marketing","Remote-Central","Central"
7,12,54,2025-03-01,"Marketing","Remote-West","West"
8,1,121,2025-03-01,"Sales","Las Vegas","West"
8,2,98,2025-03-01,"Sales","Phoenix","West"
8,3,152,2025-03-01,"Sales","Austin","South"
8,4,102,2025-03-01,"Sales","Chicago","Midwest"
8,5,100,2025-03-01,"Sales","Atlanta","South"
8,6,103,2025-03-01,"Sales","Seattle","West"
8,7,88,2025-03-01,"Sales","Denver","West"
8,8,76,2025-03-01,"Sales","Nashville","South"
8,9,93,2025-03-01,"Sales","Miami","South"
8,10,86,2025-03-01,"Sales","Remote-East","East"
8,11,98,2025-03-01,"Sales","Remote-Central","Central"
8,12,98,2025-03-01,"Sales","Remote-West","West"
9,1,97,2025-03-01,"Operations","Las Vegas","West"
9,2,93,2025-03-01,"Operations","Phoenix","West"
9,3,103,2025-03-01,"Operations","Austin","South"
9,4,93,2025-03-01,"Operations","Chicago","Midwest"
9,5,71,2025-03-01,"Operations","Atlanta","South"
9,6,80,2025-03-01,"Operations","Seattle","West"
9,7,70,2025-03-01,"Operations","Denver","West"
9,8,67,2025-03-01,"Operations","Nashville","South"
9,9,80,2025-03-01,"Operations","Miami","South"
9,10,103,2025-03-01,"Operations","Remote-East","East"
9,11,80,2025-03-01,"Operations","Remote-Central","Central"
9,12,84,2025-03-01,"Operations","Remote-West","West"
10,1,92,2025-03-01,"Customer Support","Las Vegas","West"
10,2,64,2025-03-01,"Customer Support","Phoenix","West"
10,3,96,2025-03-01,"Customer Support","Austin","South"
10,4,64,2025-03-01,"Customer Support","Chicago","Midwest"
10,5,60,2025-03-01,"Customer Support","Atlanta","South"
10,6,55,2025-03-01,"Customer Support","Seattle","West"
10,7,60,2025-03-01,"Customer Support","Denver","West"
10,8,52,2025-03-01,"Customer Support","Nashville","South"
10,9,64,2025-03-01,"Customer Support","Miami","South"
10,10,76,2025-03-01,"Customer Support","Remote-East","East"
10,11,52,2025-03-01,"Customer Support","Remote-Central","Central"
10,12,63,2025-03-01,"Customer Support","Remote-West","West"
11,1,9,2025-03-01,"Legal","Las Vegas","West"
11,2,6,2025-03-01,"Legal","Phoenix","West"
11,3,10,2025-03-01,"Legal","Austin","South"
11,4,9,2025-03-01,"Legal","Chicago","Midwest"
11,5,7,2025-03-01,"Legal","Atlanta","South"
11,6,12,2025-03-01,"Legal","Seattle","West"
11,7,15,2025-03-01,"Legal","Denver","West"
11,8,4,2025-03-01,"Legal","Nashville","South"
11,9,11,2025-03-01,"Legal","Miami","South"
11,10,6,2025-03-01,"Legal","Remote-East","East"
11,11,13,2025-03-01,"Legal","Remote-Central","Central"
11,12,4,2025-03-01,"Legal","Remote-West","West"
1,1,4,2025-04-01,"Executive","Las Vegas","West"
1,2,3,2025-04-01,"Executive","Phoenix","West"
1,3,12,2025-04-01,"Executive","Austin","South"
1,4,7,2025-04-01,"Executive","Chicago","Midwest"
1,5,5,2025-04-01,"Executive","Atlanta","South"
1,6,5,2025-04-01,"Executive","Seattle","West"
1,7,4,2025-04-01,"Executive","Denver","West"
1,8,5,2025-04-01,"Executive","Nashville","South"
1,9,5,2025-04-01,"Executive","Miami","South"
1,10,11,2025-04-01,"Executive","Remote-East","East"
1,11,5,2025-04-01,"Executive","Remote-Central","Central"
1,12,8,2025-04-01,"Executive","Remote-West","West"
2,1,247,2025-04-01,"Engineering","Las Vegas","West"
2,2,201,2025-04-01,"Engineering","Phoenix","West"
2,3,284,2025-04-01,"Engineering","Austin","South"
2,4,185,2025-04-01,"Engineering","Chicago","Midwest"
2,5,188,2025-04-01,"Engineering","Atlanta","South"
2,6,186,2025-04-01,"Engineering","Seattle","West"
2,7,171,2025-04-01,"Engineering","Denver","West"
2,8,157,2025-04-01,"Engineering","Nashville","South"
2,9,176,2025-04-01,"Engineering","Miami","South"
2,10,175,2025-04-01,"Engineering","Remote-East","East"
2,11,215,2025-04-01,"Engineering","Remote-Central","Central"
2,12,169,2025-04-01,"Engineering","Remote-West","West"
3,1,78,2025-04-01,"Product","Las Vegas","West"
3,2,53,2025-04-01,"Product","Phoenix","West"
3,3,76,2025-04-01,"Product","Austin","South"
3,4,45,2025-04-01,"Product","Chicago","Midwest"
3,5,47,2025-04-01,"Product","Atlanta","South"
3,6,64,2025-04-01,"Product","Seattle","West"
3,7,48,2025-04-01,"Product","Denver","West"
3,8,57,2025-04-01,"Product","Nashville","South"
3,9,53,2025-04-01,"Product","Miami","South"
3,10,56,2025-04-01,"Product","Remote-East","East"
3,11,45,2025-04-01,"Product","Remote-Central","Central"
3,12,49,2025-04-01,"Product","Remote-West","West"
4,1,66,2025-04-01,"IT","Las Vegas","West"
4,2,55,2025-04-01,"IT","Phoenix","West"
4,3,88,2025-04-01,"IT","Austin","South"
4,4,58,2025-04-01,"IT","Chicago","Midwest"
4,5,53,2025-04-01,"IT","Atlanta","South"
4,6,70,2025-04-01,"IT","Seattle","West"
4,7,44,2025-04-01,"IT","Denver","West"
4,8,50,2025-04-01,"IT","Nashville","South"
4,9,55,2025-04-01,"IT","Miami","South"
4,10,61,2025-04-01,"IT","Remote-East","East"
4,11,54,2025-04-01,"IT","Remote-Central","Central"
4,12,54,2025-04-01,"IT","Remote-West","West"
5,1,39,2025-04-01,"Finance","Las Vegas","West"
5,2,37,2025-04-01,"Finance","Phoenix","West"
5,3,66,2025-04-01,"Finance","Austin","South"
5,4,46,2025-04-01,"Finance","Chicago","Midwest"
5,5,46,2025-04-01,"Finance","Atlanta","South"
5,6,53,2025-04-01,"Finance","Seattle","West"
5,7,46,2025-04-01,"Finance","Denver","West"
5,8,34,2025-04-01,"Finance","Nashville","South"
5,9,50,2025-04-01,"Finance","Miami","South"
5,10,43,2025-04-01,"Finance","Remote-East","East"
5,11,54,2025-04-01,"Finance","Remote-Central","Central"
5,12,51,2025-04-01,"Finance","Remote-West","West"
6,1,51,2025-04-01,"HR","Las Vegas","West"
6,2,50,2025-04-01,"HR","Phoenix","West"
6,3,67,2025-04-01,"HR","Austin","South"
6,4,57,2025-04-01,"HR","Chicago","Midwest"
6,5,41,2025-04-01,"HR","Atlanta","South"
6,6,52,2025-04-01,"HR","Seattle","West"
6,7,44,2025-04-01,"HR","Denver","West"
6,8,51,2025-04-01,"HR","Nashville","South"
6,9,44,2025-04-01,"HR","Miami","South"
6,10,42,2025-04-01,"HR","Remote-East","East"
6,11,43,2025-04-01,"HR","Remote-Central","Central"
6,12,50,2025-04-01,"HR","Remote-West","West"
7,1,66,2025-04-01,"Marketing","Las Vegas","West"
7,2,50,2025-04-01,"Marketing","Phoenix","West"
7,3,72,2025-04-01,"Marketing","Austin","South"
7,4,47,2025-04-01,"Marketing","Chicago","Midwest"
7,5,39,2025-04-01,"Marketing","Atlanta","South"
7,6,61,2025-04-01,"Marketing","Seattle","West"
7,7,55,2025-04-01,"Marketing","Denver","West"
7,8,44,2025-04-01,"Marketing","Nashville","South"
7,9,65,2025-04-01,"Marketing","Miami","South"
7,10,61,2025-04-01,"Marketing","Remote-East","East"
7,11,52,2025-04-01,"Marketing","Remote-Central","Central"
7,12,55,2025-04-01,"Marketing","Remote-West","West"
8,1,120,2025-04-01,"Sales","Las Vegas","West"
8,2,98,2025-04-01,"Sales","Phoenix","West"
8,3,151,2025-04-01,"Sales","Austin","South"
8,4,103,2025-04-01,"Sales","Chicago","Midwest"
8,5,99,2025-04-01,"Sales","Atlanta","South"
8,6,103,2025-04-01,"Sales","Seattle","West"
8,7,88,2025-04-01,"Sales","Denver","West"
8,8,76,2025-04-01,"Sales","Nashville","South"
8,9,93,2025-04-01,"Sales","Miami","South"
8,10,85,2025-04-01,"Sales","Remote-East","East"
8,11,98,2025-04-01,"Sales","Remote-Central","Central"
8,12,97,2025-04-01,"Sales","Remote-West","West"
9,1,99,2025-04-01,"Operations","Las Vegas","West"
